firm_id,sector,region,age,employees,revenue,assets,leverage,current_ratio,interest_coverage,export_share,previous_default,default_next_year
351,construction,West,83,358,191.744,282.23,0.217,1.872,0.746,0.0,0,0
352,other,North,34,187,18.202,52.711,0.204,1.217,13.155,0.467,0,0
353,services,East,24,429,68.651,167.145,0.043,0.732,1.302,0.0,0,0
354,manufacturing,Central,42,268,71.788,156.399,0.093,1.992,1.429,0.418,0,0
355,manufacturing,East,88,370,40.858,64.214,0.219,2.57,0.532,0.584,0,0
356,services,North,8,109,60.888,166.306,0.379,2.045,1.76,0.354,1,0
357,manufacturing,East,67,147,39.583,81.585,0.48,0.814,1.181,0.0,0,0
358,manufacturing,Central,74,359,127.194,394.455,0.097,0.847,1.441,0.211,0,0
359,retail,West,24,51,2.891,3.518,0.478,5.203,0.38,0.296,0,1
360,services,South,32,157,62.76,117.376,0.171,3.694,10.103,0.0,0,0
361,retail,Central,58,68,3.269,9.189,0.106,2.153,3.277,0.481,0,0
362,manufacturing,East,29,327,61.372,157.001,0.047,4.915,5.482,0.183,0,0
363,retail,South,49,225,57.829,129.468,0.32,1.957,7.118,0.0,0,0
364,manufacturing,West,27,99,14.509,26.816,0.127,0.413,1.103,0.197,0,0
365,services,East,58,159,47.537,115.91,0.594,1.954,4.058,0.0,0,0
366,construction,West,9,131,53.452,181.656,0.542,3.082,1.127,0.0,0,0
367,retail,Central,19,65,19.305,36.109,0.434,2.04,0.527,0.0,0,0
368,services,East,6,172,60.407,72.49,0.04,1.275,2.98,0.458,0,0
369,retail,North,96,63,20.305,41.032,0.366,2.251,1.465,0.0,1,0
370,retail,Central,92,83,21.358,61.086,0.302,4.98,3.779,0.0,0,0
371,finance,South,41,136,16.526,32.025,0.688,1.537,2.265,0.0,0,0
372,retail,West,59,165,40.775,102.686,0.368,4.049,0.444,0.314,0,0
373,manufacturing,South,81,481,106.985,153.025,0.258,2.693,1.187,0.0,0,0
374,construction,Central,99,328,51.289,168.739,0.205,1.882,0.43,0.0,0,0
375,construction,West,49,158,65.089,129.043,0.083,0.745,4.048,0.0,0,0
376,manufacturing,East,34,511,74.498,169.562,0.335,0.954,0.822,0.0,1,0
377,transport,East,32,283,37.181,72.189,0.312,2.424,0.323,0.09,0,0
378,services,West,62,135,66.287,192.22,0.457,0.791,1.015,0.0,0,0
379,construction,East,53,271,70.968,104.615,0.338,1.854,0.666,0.0,0,1
380,manufacturing,East,95,172,46.458,107.857,0.288,0.533,0.65,0.0,0,0
381,services,North,69,150,26.83,63.592,0.483,0.765,1.983,0.0,0,0
382,other,East,73,51,4.885,10.357,0.302,2.872,3.074,0.0,0,0
383,retail,Central,32,438,48.615,92.641,0.102,6.09,6.403,0.0,0,0
384,construction,East,8,147,164.022,385.394,0.079,2.471,1.457,0.0,0,1
385,retail,Central,82,83,45.227,78.395,0.086,2.203,3.91,0.215,0,0
386,manufacturing,East,53,339,98.081,275.708,0.42,1.378,14.595,0.0,0,0
387,services,Central,89,548,261.151,779.593,0.621,0.33,1.497,0.0,0,0
388,transport,Central,68,52,14.297,27.045,0.18,0.369,2.509,0.486,0,0
389,retail,East,96,92,23.271,28.364,0.265,1.389,1.35,0.0,0,0
390,manufacturing,West,11,249,46.053,143.241,0.504,1.583,0.076,0.776,0,0
391,manufacturing,North,51,77,15.49,23.266,0.201,1.717,0.753,0.0,1,0
392,services,Central,31,252,37.148,73.194,0.254,0.373,0.218,0.357,1,0
393,finance,East,83,173,42.152,61.465,0.021,1.669,4.457,0.0,0,0
394,services,South,96,126,8.033,20.138,0.638,0.749,3.822,0.0,0,0
395,services,West,2,75,25.111,43.226,0.226,4.143,8.25,0.0,0,0
396,services,North,82,91,33.261,90.256,0.426,0.1,6.799,0.0,0,0
397,manufacturing,East,30,438,96.729,180.4,0.314,3.414,4.45,0.377,0,0
398,services,South,76,46,18.411,37.406,0.153,1.421,2.573,0.0,0,0
399,manufacturing,East,38,653,141.609,208.108,0.121,1.467,1.17,0.0,0,0
400,transport,North,89,94,13.327,45.513,0.117,3.795,3.18,0.0,0,0
401,services,East,31,52,13.193,20.536,0.202,0.653,0.956,0.0,0,0
402,services,North,64,79,12.578,38.635,0.053,3.116,2.718,0.472,0,0
403,finance,Central,8,55,27.275,80.883,0.071,0.684,4.29,0.212,0,0
404,services,North,90,101,80.934,251.592,0.614,1.626,0.481,0.0,0,0
405,finance,East,96,99,120.163,154.792,0.076,3.119,0.894,0.0,0,0
406,manufacturing,Central,22,167,32.116,54.065,0.428,1.105,2.567,0.802,0,0
407,construction,West,70,112,38.633,50.11,0.174,0.499,2.865,0.0,0,0
408,services,East,53,87,54.378,77.054,0.075,3.142,3.855,0.8,0,0
409,services,Central,34,111,11.333,15.405,0.201,0.288,0.76,0.0,1,1
410,manufacturing,East,22,62,44.873,147.42,0.373,4.525,1.47,0.522,0,0
411,manufacturing,West,89,191,29.982,44.431,0.042,2.29,0.875,0.681,0,0
412,services,West,28,197,160.972,408.445,0.596,2.229,0.105,0.0,0,0
413,finance,Central,22,67,23.362,61.755,0.549,5.507,1.079,0.0,0,0
414,retail,Central,99,70,30.782,59.243,0.386,1.523,1.264,0.0,0,0
415,services,West,40,70,15.553,50.52,0.377,2.463,2.812,0.0,1,0
416,retail,West,83,51,27.465,85.667,0.129,1.789,0.671,0.0,0,0
417,manufacturing,Central,62,152,66.628,123.477,0.147,3.48,16.422,0.227,0,0
418,manufacturing,East,53,245,46.667,127.351,0.327,0.428,0.03,0.0,0,0
419,services,Central,96,67,15.265,49.135,0.225,2.371,0.841,0.713,0,0
420,transport,East,53,55,7.124,11.319,0.191,2.829,5.999,0.074,0,0
421,retail,North,15,53,9.752,28.438,0.216,4.121,1.668,0.0,0,0
422,services,East,14,194,24.052,36.216,0.209,1.124,3.444,0.423,0,0
423,other,West,7,18,3.761,7.515,0.348,5.409,0.498,0.0,1,1
424,transport,North,63,70,30.496,93.561,0.366,2.838,0.61,0.0,0,0
425,services,North,93,154,28.043,48.25,0.071,1.617,0.922,0.0,0,0
426,other,East,25,67,15.252,46.752,0.121,0.776,1.354,0.687,0,0
427,other,Central,83,37,4.259,13.337,0.706,3.021,0.309,0.806,0,0
428,services,East,80,333,56.694,83.314,0.379,0.76,0.589,0.0,0,0
429,retail,West,5,105,46.317,137.056,0.074,4.856,3.662,0.0,0,0
430,services,South,90,113,45.372,148.05,0.246,0.593,2.808,0.0,0,0
431,services,East,28,235,121.851,311.346,0.13,1.553,2.89,0.0,0,0
432,manufacturing,West,10,217,75.107,96.949,0.495,0.777,7.447,0.0,0,0
433,services,West,47,199,49.532,93.595,0.19,1.141,1.228,0.313,0,0
434,services,Central,68,81,25.87,67.114,0.413,0.945,1.966,0.0,0,0
435,services,East,82,79,14.551,40.388,0.464,5.825,1.115,0.0,0,0
436,manufacturing,West,44,263,39.198,52.479,0.111,0.168,4.541,0.0,0,0
437,other,East,86,67,17.022,49.972,0.358,0.771,1.101,0.0,0,0
438,manufacturing,East,85,107,16.04,24.625,0.347,2.767,1.016,0.23,0,0
439,retail,South,17,132,57.742,112.218,0.017,0.858,4.835,0.0,0,0
440,services,Central,25,88,8.45,10.915,0.618,1.199,1.488,0.0,0,0
441,services,Central,29,76,39.148,98.237,0.313,1.36,7.346,0.772,0,0
442,services,Central,64,69,16.821,55.506,0.302,0.289,3.766,0.619,0,0
443,transport,East,40,98,62.134,135.4,0.411,0.995,3.763,0.0,0,0
444,services,Central,90,158,49.257,141.145,0.339,1.354,17.039,0.0,0,0
445,manufacturing,East,14,136,38.224,69.153,0.464,2.403,2.438,0.0,0,0
446,finance,Central,63,53,26.418,46.83,0.185,5.225,4.858,0.0,0,0
447,transport,West,31,117,24.038,51.199,0.229,0.853,5.482,0.0,0,0
448,services,West,56,58,23.389,56.794,0.355,1.548,16.399,0.0,0,0
449,retail,South,86,77,25.88,34.001,0.155,2.062,1.314,0.0,0,0
450,manufacturing,Central,51,165,29.189,41.683,0.202,6.981,1.832,0.553,0,0
451,manufacturing,Central,78,172,295.14,543.75,0.4,3.993,1.524,0.0,1,0
452,transport,West,68,237,33.906,58.167,0.332,0.524,8.404,0.497,0,0
453,services,West,54,121,55.819,100.612,0.123,4.187,0.31,0.0,0,0
454,retail,East,13,56,8.314,20.632,0.189,1.038,14.116,0.0,0,0
455,finance,Central,74,66,10.243,32.371,0.444,0.467,12.959,0.0,0,0
456,manufacturing,Central,73,198,39.25,85.726,0.12,0.917,10.464,0.0,0,0
457,manufacturing,Central,42,132,15.88,27.169,0.185,1.198,1.933,0.602,0,0
458,manufacturing,South,4,64,8.461,28.919,0.242,6.842,0.194,0.309,0,0
459,construction,East,92,136,90.286,117.136,0.391,1.202,0.597,0.0,0,0
460,finance,East,6,32,2.535,8.177,0.078,0.812,1.069,0.522,0,0
461,services,South,16,290,80.158,272.065,0.195,2.921,2.404,0.0,0,0
462,services,West,13,192,15.178,49.016,0.139,4.251,2.598,0.0,0,0
463,retail,Central,5,70,11.966,37.744,0.241,0.958,1.469,0.0,0,0
464,transport,Central,21,91,40.294,69.074,0.018,0.98,0.126,0.0,0,0
465,retail,West,7,92,29.515,65.932,0.359,1.537,4.772,0.0,0,0
466,manufacturing,South,50,280,35.532,58.812,0.362,3.027,1.156,0.342,0,0
467,construction,North,86,77,11.051,33.242,0.6,3.033,4.919,0.0,0,0
468,manufacturing,Central,37,118,50.481,134.557,0.296,2.562,0.853,0.301,0,0
469,manufacturing,Central,7,130,23.0,67.42,0.115,0.355,0.231,0.0,0,0
470,retail,Central,30,168,35.856,115.493,0.06,0.67,0.756,0.0,0,0
471,manufacturing,East,100,214,21.692,64.066,0.404,1.578,2.636,0.0,0,0
472,construction,West,46,24,3.973,11.888,0.399,1.54,3.395,0.0,0,0
473,services,South,90,174,81.223,247.352,0.498,2.871,3.522,0.0,0,0
474,services,East,52,62,19.096,60.969,0.061,2.49,1.013,0.0,0,0
475,other,Central,22,72,14.799,29.203,0.076,1.656,3.166,0.0,0,0
476,manufacturing,South,81,181,28.031,80.454,0.538,1.358,2.678,0.519,0,0
477,retail,Central,27,110,21.677,49.198,0.01,1.729,0.882,0.0,0,0
478,manufacturing,Central,74,151,33.11,112.515,0.161,1.215,18.331,0.0,0,0
479,construction,Central,98,168,97.113,225.473,0.285,1.996,13.436,0.0,0,0
480,manufacturing,Central,72,244,147.931,319.235,0.23,3.663,0.435,0.0,0,0
481,manufacturing,West,15,176,14.67,18.846,0.187,2.922,1.964,0.729,0,0
482,retail,North,55,149,107.609,217.033,0.211,3.047,0.622,0.0,0,0
483,construction,North,100,73,15.107,47.0,0.157,3.228,1.336,0.0,0,0
484,retail,Central,84,172,34.137,61.067,0.131,0.128,7.122,0.0,0,0
485,manufacturing,Central,12,373,100.169,308.538,0.646,2.698,0.611,0.0,0,0
486,services,North,84,98,10.102,27.046,0.189,2.528,3.261,0.0,0,0
487,services,North,74,180,48.21,87.217,0.113,3.946,1.627,0.0,0,1
488,services,Central,88,175,35.404,107.748,0.327,0.7,1.632,0.58,1,0
489,transport,South,47,59,10.522,33.267,0.455,2.536,1.358,0.0,0,0
490,manufacturing,Central,25,261,73.74,153.777,0.11,0.308,2.101,0.463,0,0
491,retail,Central,78,82,31.931,68.97,0.568,2.282,0.844,0.0,0,0
492,other,Central,56,46,12.574,23.806,0.398,2.435,4.703,0.0,0,0
493,finance,East,83,141,12.455,31.33,0.527,1.108,2.091,0.0,0,0
494,manufacturing,Central,15,284,41.167,140.826,0.646,3.561,1.518,0.262,0,0
495,manufacturing,North,43,200,26.263,84.207,0.431,1.135,0.687,0.547,0,0
496,other,East,28,35,4.69,12.05,0.663,0.652,1.764,0.486,0,0
497,finance,North,54,98,67.478,184.299,0.25,2.212,0.78,0.625,0,0
498,finance,West,21,48,8.985,15.435,0.49,2.593,10.806,0.0,0,0
499,services,East,22,156,34.12,41.359,0.2,2.125,0.623,0.0,0,0
500,construction,East,13,177,36.061,72.051,0.372,1.057,0.988,0.618,0,0
501,manufacturing,South,20,220,14.331,42.769,0.288,0.75,0.988,0.247,0,0
502,services,West,100,162,37.994,48.668,0.565,1.06,4.698,0.0,0,0
503,transport,South,13,910,395.864,820.265,0.612,2.553,22.656,0.49,0,0
504,manufacturing,East,3,109,33.41,62.349,0.55,3.079,1.361,0.0,0,0
505,finance,South,22,185,36.438,58.757,0.125,2.418,9.527,0.0,0,0
506,services,Central,37,179,150.017,501.086,0.52,1.272,7.688,0.345,0,0
507,services,West,77,105,53.373,84.901,0.167,1.792,2.487,0.397,0,0
508,services,East,88,77,22.908,40.222,0.247,2.845,1.242,0.276,0,0
509,finance,North,38,31,4.392,9.513,0.255,0.575,0.833,0.0,0,0
510,retail,North,40,150,66.993,112.922,0.333,1.154,0.236,0.0,0,0
511,transport,West,63,129,90.235,235.041,0.189,0.451,2.985,0.0,0,0
512,transport,Central,11,236,98.231,148.684,0.354,0.811,0.255,0.191,0,1
513,finance,Central,20,62,11.596,19.193,0.218,0.897,6.258,0.0,0,0
514,services,East,34,171,50.271,129.275,0.054,3.976,5.986,0.0,0,0
515,services,West,85,92,37.525,104.822,0.443,2.112,1.902,0.0,0,0
516,retail,East,6,96,30.602,85.06,0.086,1.025,0.198,0.0,0,0
517,services,Central,18,219,23.966,46.855,0.27,4.113,2.421,0.0,0,0
518,finance,North,2,164,36.529,77.979,0.293,1.605,8.467,0.0,0,0
519,services,East,81,137,15.444,37.238,0.283,1.426,1.391,0.565,0,0
520,services,Central,31,34,17.598,44.839,0.137,4.102,11.4,0.0,0,0
521,retail,West,94,68,46.669,117.817,0.321,2.471,10.205,0.0,0,0
522,services,West,58,123,42.18,51.104,0.362,1.246,0.307,0.0,0,0
523,other,East,42,16,5.866,16.728,0.167,0.908,1.184,0.0,0,0
524,manufacturing,North,26,256,76.347,204.222,0.262,2.463,0.752,0.612,0,0
525,manufacturing,East,7,192,102.178,221.889,0.173,1.236,1.723,0.0,0,0
526,services,Central,63,92,35.0,80.034,0.219,2.296,12.067,0.0,0,0
527,manufacturing,East,67,196,40.937,139.657,0.146,3.973,1.099,0.0,0,0
528,services,West,42,60,26.687,53.608,0.413,2.037,0.528,0.0,0,0
529,construction,North,62,105,21.634,63.005,0.083,1.843,1.781,0.0,0,0
530,retail,West,34,76,22.333,49.984,0.524,3.234,4.047,0.0,0,0
531,manufacturing,East,93,206,75.774,239.517,0.186,3.575,2.391,0.0,0,0
532,other,West,63,91,89.239,231.937,0.16,0.217,0.447,0.0,0,0
533,retail,South,63,34,9.344,15.313,0.21,0.943,2.839,0.0,0,0
534,manufacturing,East,40,165,31.683,66.616,0.095,4.668,8.401,0.097,0,0
535,retail,North,5,46,18.744,45.855,0.462,2.189,0.91,0.0,0,0
536,services,West,73,115,43.456,115.628,0.276,1.053,4.146,0.0,0,0
537,manufacturing,West,48,184,99.133,228.353,0.101,1.747,3.517,0.0,0,0
538,retail,East,94,202,22.489,39.125,0.077,1.154,1.78,0.0,0,0
539,construction,North,93,227,88.396,205.212,0.355,4.387,7.034,0.0,0,0
540,retail,Central,28,113,49.89,95.019,0.504,1.349,0.704,0.0,1,0
541,manufacturing,West,94,222,167.387,310.299,0.243,1.667,0.56,0.302,0,0
542,retail,West,55,47,4.768,14.309,0.334,1.314,9.582,0.0,0,0
543,retail,Central,4,78,36.264,98.033,0.231,3.021,9.86,0.503,0,0
544,construction,North,13,170,40.478,129.851,0.279,1.836,3.194,0.617,0,0
545,services,East,18,133,28.206,61.412,0.253,2.689,2.64,0.168,0,0
546,construction,Central,36,919,1268.994,4355.561,0.076,0.931,3.517,0.0,0,0
547,retail,Central,25,54,17.156,28.212,0.097,0.36,0.848,0.0,0,0
548,manufacturing,West,25,238,79.349,259.563,0.437,3.262,5.649,0.0,0,0
549,retail,East,67,74,9.629,16.143,0.418,0.998,4.796,0.422,0,0
550,transport,Central,18,226,68.814,123.914,0.249,0.222,0.756,0.685,0,0
551,retail,West,30,296,111.534,383.172,0.364,1.826,0.481,0.0,0,0
552,manufacturing,West,80,323,67.759,85.023,0.082,5.763,0.811,0.51,0,0
553,retail,East,17,76,6.587,16.333,0.424,0.457,1.655,0.0,1,0
554,construction,West,8,89,23.633,45.381,0.539,0.995,1.433,0.0,0,0
555,manufacturing,Central,87,443,92.578,135.788,0.706,0.15,0.947,0.737,0,0
556,transport,North,72,111,23.671,36.185,0.193,2.881,4.042,0.069,0,0
557,manufacturing,West,72,138,87.121,259.221,0.274,4.822,0.925,0.413,0,0
558,retail,Central,88,152,46.659,103.104,0.186,2.499,2.236,0.0,0,0
559,services,North,23,18,4.459,6.573,0.04,0.344,1.625,0.0,0,0
560,manufacturing,East,49,152,10.213,33.723,0.206,2.798,1.72,0.205,0,0
561,retail,East,85,170,128.327,302.41,0.142,1.477,0.991,0.0,0,0
562,manufacturing,North,80,499,169.525,526.639,0.184,0.649,3.318,0.472,0,0
563,construction,Central,63,155,40.264,83.061,0.231,1.14,2.693,0.0,0,0
564,retail,South,76,152,12.473,34.899,0.428,0.711,0.626,0.0,0,0
565,transport,South,52,246,40.99,85.459,0.186,1.837,1.355,0.229,0,0
566,retail,West,73,113,30.4,52.985,0.146,2.037,2.387,0.0,0,0
567,manufacturing,East,1,152,28.392,72.241,0.443,5.217,1.513,0.0,0,0
568,manufacturing,Central,61,363,54.461,150.872,0.088,3.395,1.119,0.656,0,0
569,construction,Central,20,137,53.698,162.018,0.237,4.069,2.616,0.301,0,0
570,services,East,14,201,29.244,46.8,0.54,1.665,5.433,0.0,0,0
571,services,North,1,171,44.004,76.493,0.117,3.002,2.691,0.24,0,0
572,services,East,58,135,23.595,32.955,0.181,0.576,1.077,0.0,0,0
573,services,West,61,103,40.708,102.271,0.55,2.003,1.604,0.0,0,0
574,other,East,79,27,20.842,29.425,0.287,5.62,1.819,0.0,0,0
575,services,South,12,95,13.287,29.559,0.065,0.626,4.992,0.0,0,0
576,finance,East,94,102,20.9,60.129,0.261,1.742,38.789,0.0,0,0
577,retail,East,45,53,20.236,25.446,0.472,1.805,18.383,0.0,0,0
578,transport,Central,16,57,35.177,52.573,0.291,1.933,26.317,0.0,0,0
579,transport,West,47,66,7.638,21.467,0.257,2.645,0.846,0.534,0,0
580,other,East,24,31,14.282,46.593,0.638,3.289,1.187,0.0,0,0
581,retail,East,20,154,68.463,212.514,0.229,0.873,13.696,0.0,0,0
582,transport,South,45,114,25.133,35.195,0.45,2.515,2.95,0.0,0,0
583,construction,West,52,366,139.651,197.942,0.408,4.369,4.42,0.113,0,0
584,retail,West,24,100,97.15,308.709,0.228,0.339,1.359,0.0,0,0
585,construction,Central,21,247,71.101,164.636,0.608,1.935,1.475,0.0,0,1
586,construction,East,1,163,24.841,77.721,0.24,4.775,4.538,0.0,0,0
587,manufacturing,Central,19,154,57.29,185.174,0.138,2.042,5.596,0.033,0,0
588,retail,Central,70,232,46.016,60.844,0.096,1.587,2.151,0.0,0,0
589,construction,East,23,239,53.514,95.17,0.366,0.999,0.641,0.0,0,0
590,manufacturing,Central,50,427,232.92,442.695,0.407,1.953,4.013,0.0,0,0
591,services,West,77,137,38.984,84.77,0.098,1.684,2.781,0.0,0,0
592,services,Central,65,117,27.387,51.561,0.224,2.376,36.047,0.0,0,0
593,services,North,3,89,28.0,47.61,0.135,1.803,2.065,0.18,0,0
594,manufacturing,Central,39,272,84.699,133.674,0.495,1.645,23.047,0.376,0,0
595,retail,North,66,121,17.977,47.504,0.469,2.71,8.565,0.0,0,0
596,services,West,38,66,9.398,18.555,0.109,2.106,0.77,0.0,0,0
597,retail,Central,2,310,189.544,340.596,0.368,1.757,4.908,0.056,1,0
598,retail,Central,85,121,35.687,61.087,0.291,0.402,1.112,0.0,0,0
599,manufacturing,East,67,243,63.338,173.676,0.035,3.558,1.397,0.507,0,0
600,manufacturing,South,38,274,14.874,51.058,0.421,0.487,0.556,0.097,0,0
601,construction,West,61,285,21.097,30.53,0.126,2.905,0.64,0.0,0,1
602,construction,Central,27,576,58.043,199.073,0.26,2.857,1.269,0.0,0,0
603,other,East,23,17,13.51,38.918,0.219,0.749,2.596,0.061,0,0
604,transport,North,31,211,15.672,27.344,0.209,1.545,1.414,0.0,0,0
605,services,Central,34,119,35.246,57.267,0.086,3.921,4.203,0.0,1,1
606,retail,South,22,58,27.419,90.864,0.191,1.174,2.899,0.0,0,0
607,services,North,11,80,54.686,66.797,0.546,2.306,0.128,0.0,0,0
608,manufacturing,North,8,510,106.985,171.787,0.576,1.281,1.642,0.206,0,0
609,services,East,75,80,21.632,60.67,0.266,0.953,4.116,0.0,0,0
610,manufacturing,West,44,138,33.456,85.149,0.46,2.41,1.262,0.182,0,0
611,retail,North,36,151,11.418,18.52,0.111,0.861,4.265,0.0,0,0
612,manufacturing,Central,18,493,126.193,376.685,0.37,1.459,1.789,0.17,0,0
613,services,South,12,312,153.914,431.611,0.256,0.292,6.97,0.0,0,0
614,other,West,65,26,2.672,8.514,0.088,0.51,0.35,0.0,0,0
615,manufacturing,West,81,153,87.964,253.194,0.582,1.197,3.826,0.195,0,0
616,manufacturing,West,29,1299,309.701,800.391,0.277,0.872,5.307,0.0,0,0
617,services,West,55,364,51.056,163.898,0.539,1.231,0.654,0.0,0,0
618,finance,East,3,74,21.708,37.589,0.256,0.739,6.899,0.0,0,0
619,finance,East,51,82,10.531,31.433,0.65,2.672,0.677,0.0,0,0
620,manufacturing,East,73,401,83.578,231.358,0.244,2.045,1.044,0.928,0,0
621,other,Central,67,70,10.664,35.39,0.106,2.009,2.899,0.411,0,0
622,construction,Central,57,171,56.938,118.631,0.422,0.752,4.115,0.0,0,1
623,retail,South,31,77,9.83,26.555,0.041,0.935,33.281,0.0,0,0
624,finance,East,82,14,13.759,48.025,0.122,2.97,3.959,0.0,0,0
625,finance,West,7,45,12.059,25.432,0.106,5.923,0.96,0.0,0,1
626,services,Central,28,262,55.925,159.558,0.463,2.57,2.329,0.0,1,0
627,retail,East,15,292,130.466,198.962,0.399,1.504,4.067,0.0,0,0
628,retail,North,30,167,64.504,190.219,0.181,4.545,0.386,0.0,0,0
629,services,North,34,68,113.513,161.785,0.426,3.194,13.649,0.0,0,0
630,manufacturing,West,31,236,158.031,460.976,0.395,5.987,4.371,0.315,0,0
631,services,Central,53,129,24.766,70.314,0.142,0.783,1.37,0.393,0,0
632,services,East,97,59,14.752,49.596,0.442,5.98,8.235,0.667,0,0
633,services,Central,69,165,57.876,191.779,0.448,1.032,1.297,0.0,0,0
634,other,West,2,27,17.185,49.316,0.274,1.724,2.523,0.0,0,0
635,services,South,95,182,5.243,12.615,0.236,0.551,5.029,0.163,0,0
636,retail,West,41,60,10.302,22.653,0.14,2.541,11.268,0.0,0,0
637,services,Central,2,70,17.767,29.364,0.513,0.971,12.77,0.0,0,0
638,other,East,52,16,20.303,47.585,0.179,0.255,0.22,0.0,1,0
639,retail,West,25,199,34.971,57.426,0.3,5.887,2.929,0.0,0,0
640,manufacturing,West,5,235,106.645,257.306,0.464,0.465,1.089,0.0,0,1
641,manufacturing,North,28,368,70.969,200.339,0.411,1.366,3.618,0.482,0,1
642,finance,East,18,61,25.946,71.893,0.402,3.879,6.241,0.0,0,0
643,finance,East,96,31,3.033,4.381,0.672,2.306,4.396,0.0,0,0
644,retail,North,18,118,39.591,70.36,0.298,2.984,19.631,0.0,0,0
645,manufacturing,East,59,168,32.623,95.503,0.575,0.133,1.449,0.14,0,0
646,manufacturing,Central,57,189,108.067,291.029,0.332,5.503,8.648,0.459,0,0
647,transport,West,68,78,134.373,331.398,0.216,3.693,2.836,0.708,0,0
648,transport,Central,56,145,32.928,67.038,0.302,2.858,1.942,0.316,0,0
649,services,South,60,111,21.344,41.52,0.501,1.473,2.44,0.526,0,0
650,services,North,79,160,27.397,88.06,0.028,0.651,2.621,0.0,0,0
651,services,West,68,375,67.908,199.2,0.394,2.145,5.31,0.0,0,0
652,manufacturing,East,42,161,29.93,99.652,0.289,4.656,2.978,0.559,0,0
653,manufacturing,Central,27,210,35.796,122.236,0.362,1.459,0.856,0.0,1,1
654,other,North,66,38,8.233,20.768,0.221,1.119,0.699,0.0,0,1
655,transport,Central,50,105,30.756,72.836,0.095,0.597,0.436,0.32,0,0
656,manufacturing,South,9,123,51.056,74.746,0.235,1.756,4.803,0.424,0,1
657,manufacturing,Central,88,285,28.641,97.842,0.121,1.478,1.353,0.556,0,0
658,retail,North,25,121,46.354,132.432,0.192,1.629,0.874,0.0,0,0
659,construction,Central,46,126,23.527,28.755,0.213,1.232,6.269,0.0,0,0
660,transport,East,47,135,41.732,79.936,0.52,0.899,29.864,0.0,0,0
661,manufacturing,North,85,279,70.462,131.624,0.382,1.588,6.013,0.0,1,0
662,other,West,30,15,2.313,3.984,0.218,0.784,0.723,0.0,0,0
663,manufacturing,West,57,816,154.058,242.371,0.534,2.134,16.614,0.542,0,0
664,retail,Central,65,91,31.098,66.748,0.144,1.524,1.452,0.826,0,0
665,retail,West,3,71,65.841,141.136,0.156,1.113,4.372,0.0,0,0
666,other,North,23,21,8.269,22.179,0.176,0.977,4.924,0.052,0,0
667,retail,Central,4,85,45.302,69.814,0.707,2.494,1.62,0.0,1,0
668,retail,West,7,58,10.55,25.202,0.255,2.115,1.546,0.0,0,0
669,retail,West,66,146,26.072,84.794,0.686,0.969,0.986,0.0,0,0
670,construction,Central,50,201,59.416,118.769,0.238,0.935,6.763,0.185,0,0
671,manufacturing,East,54,281,112.161,150.439,0.379,0.854,2.423,0.0,0,0
