symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75
603233,大参林,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,大参林,其他,0,0,0,0,0,0,4.989275454974846,22.74,54.81,30.89,51.17,1.35,7.89,2.97,1.52,38.47,3.79,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603238,诺邦股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,诺邦股份,其他,0,0,1,0,1,0,3.0492730404820207,26.5,40.47,83.05,223.3,1.53,9.25,4.47,1.12,34.86,6.69,1,1,0,-62.195,-60.8575,98000000.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603261,*ST立航,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,*ST立航,其他,0,0,0,0,0,0,1.3686394258811698,16.65,21.95,23.37,1.7,1.2,7.83,1.09,3.66,49.45,2.53,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603277,银都股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,银都股份,其他,0,0,0,0,0,0,2.8414149131696336,14.49,23.57,-6.45,4.43,0.77,5.52,0.68,3.07,42.72,1.85,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603286,日盈电子,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,日盈电子,其他,0,0,0,0,0,0,1.7817091333745536,3.2,36.86,-0.86,-44.93,0.17,5.32,0.88,1.35,23.08,4.62,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603299,苏盐井神,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,苏盐井神,其他,0,0,0,0,0,0,3.6980869348648495,3.7,42.45,-6.0,-43.31,0.1916,5.22,1.11,1.22,23.68,4.96,1,0,0,21.275,153.705,304500000.0,2022-01-21,2022-01-21,97.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603308,应流股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,应流股份,机械行业,0,0,0,0,0,0,2.9616582932202395,5.47,47.49,-1.47,54.28,0.3,7.75,0.83,0.99,38.41,0.88,0,0,0,5.4,33.17,0.22,,,999.0,机械行业,0.75260663507109,0.7755924170616114,1,1,1
603321,梅轮电梯,2021,2022-04-28,2022-04-30,1,2.0,1,0,0,118.0,120,4,1,1,梅轮电梯,其他,0,0,0,0,0,0,2.1114245875328868,4.72,38.03,-1.53,29.04,0.17,3.58,0.25,1.33,24.64,3.23,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.9466824644549763,0.7755924170616114,1,1,1
603323,苏农银行,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,苏农银行,其他,0,0,0,0,0,0,3.6514371586380663,8.07,91.29,6.59,4.19,0.53,6.67,4.08,,,,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603353,和顺石油,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,和顺石油,其他,0,0,0,0,0,0,2.967332799032293,12.84,16.52,-4.98,5.4,1.07,12.3,2.96,3.58,20.67,19.15,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603387,基蛋生物,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,基蛋生物,其他,0,0,0,0,0,0,2.503891949699081,17.84,25.78,16.02,-10.29,0.84,7.06,0.71,3.22,63.03,2.23,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603390,通达电气,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,通达电气,其他,1,1,1,0,1,1,2.004179057179289,2.54,16.32,-18.17,-69.42,0.13,4.9,-0.26,4.08,29.9,2.72,1,1,1,-198.225,-159.15,-22500000.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603396,金辰股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,金辰股份,其他,0,0,0,0,0,0,2.4518667957098,8.6,52.44,23.05,37.28,0.78,9.39,-0.67,1.67,35.01,1.01,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603517,ST绝味,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,ST绝味,其他,0,0,0,0,0,0,3.984529696214894,14.66,15.74,2.01,-12.46,1.15,8.16,1.5,2.44,33.48,4.6,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603528,多伦科技,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,多伦科技,其他,1,1,1,0,1,1,1.9960599327407849,4.87,34.28,-8.92,-48.15,0.1276,2.62,0.1,4.24,47.29,1.21,1,1,1,-462.8,-385.115,-183000000.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603586,金麒麟,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,金麒麟,其他,1,1,1,0,1,1,2.6297282343267403,7.56,16.86,-20.67,-19.7,0.82,10.65,1.72,3.56,28.23,3.63,1,1,1,-275.56,-167.87666666666667,-63554300.0,2022-01-22,2022-01-22,96.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603587,地素时尚,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,地素时尚,其他,0,0,0,0,0,0,3.2824138456721883,18.66,16.06,7.81,0.88,1.31,7.15,1.5,5.31,76.6,1.91,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603588,高能环境,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,高能环境,环保行业,0,0,0,0,0,0,4.238011912034514,14.25,65.43,34.51,33.51,0.578,5.84,1.34,1.14,23.16,2.95,1,0,0,33.79,35.9775,726000000.0,2022-01-08,2022-01-08,110.0,Other,0.75260663507109,0.7755924170616114,1,1,1
603589,口子窖,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,口子窖,其他,0,0,0,0,0,0,3.716251400909787,18.1,26.19,-14.15,-25.84,2.13,12.06,0.83,2.73,75.17,0.38,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603599,广信股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,广信股份,农药化肥,0,0,0,0,0,0,3.555919326857706,10.93,23.4,9.39,16.43,1.27,12.14,1.49,3.16,35.24,3.21,1,0,0,151.385,167.2175,1370000000.0,2022-01-20,2022-01-20,98.0,Other,0.75260663507109,0.7755924170616114,1,1,1
603607,京华激光,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,京华激光,其他,0,0,0,0,0,0,2.084429083190875,12.41,17.71,5.03,2.49,0.6,5.05,0.58,3.59,32.54,4.8,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603616,韩建河山,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,韩建河山,其他,0,0,0,0,0,0,2.3767644911682972,3.89,67.1,5.98,165.36,0.1904,2.61,0.93,0.89,21.19,3.62,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603630,拉芳家化,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,拉芳家化,其他,0,0,0,0,0,1,2.3832429960115,6.61,8.83,1.97,135.72,0.52,8.04,0.48,8.64,48.37,2.23,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603636,南威软件,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,南威软件,电子信息,0,0,0,0,0,0,2.7966713927557385,9.67,41.43,11.59,19.37,0.41,4.39,0.27,1.32,40.17,2.31,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.75260663507109,0.7755924170616114,1,1,1
603662,柯力传感,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,柯力传感,其他,0,0,0,0,0,0,2.2353763433005955,11.82,20.75,12.82,20.19,1.58,11.44,1.6,3.49,41.14,2.34,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603666,亿嘉和,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,亿嘉和,其他,0,0,0,0,0,0,2.403334996094189,24.82,22.57,38.94,31.35,1.75,10.99,0.48,3.66,60.57,2.01,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603667,五洲新春,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,五洲新春,其他,0,0,0,0,0,0,2.919930560137709,3.5,44.33,-3.5,-39.35,0.21,5.95,0.79,1.48,20.13,2.42,1,0,0,129.5,163.0,114500000.0,2022-01-26,2022-01-26,92.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603680,今创集团,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,今创集团,其他,0,0,0,0,0,0,3.683364273425826,9.8,50.29,3.32,7.58,0.53,5.71,0.89,1.89,30.64,1.76,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603697,有友食品,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,有友食品,其他,0,0,0,0,0,0,2.4790562361098245,13.55,8.02,8.4,26.12,0.74,5.8,0.39,11.346000000000004,34.66,2.63,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603709,中源家居,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,中源家居,其他,1,1,1,0,1,1,2.5352828571130672,6.66,40.8,8.67,23.76,0.52,7.98,0.47,1.51,20.5,6.3,1,1,1,-254.075,-195.6125,-27500000.0,2022-01-27,2022-01-27,91.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603712,七一二,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,七一二,其他,0,0,0,0,0,0,3.3307749173656096,18.9,56.3,25.95,51.48,0.68,3.89,1.04,1.61,48.12,0.54,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603733,仙鹤股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,仙鹤股份,其他,0,0,0,0,0,0,3.9005575273188677,16.62,32.46,6.04,63.02,1.13,7.58,0.43,1.76,20.47,3.28,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603768,常青股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,常青股份,其他,0,0,0,0,0,0,3.176803048446293,4.34,51.33,25.22,206.59,0.37,8.65,-0.0034,1.04,16.31,5.72,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603778,国晟科技,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,国晟科技,其他,1,1,1,1,1,1,1.275362800412609,-8.45,28.96,-28.25,-579.58,-0.16,2.22,-0.12,2.35,5.08,0.64,1,1,1,-174.665,-169.40249999999997,-225000000.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603790,雅运股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,雅运股份,其他,0,0,0,0,0,0,2.201659174404085,4.87,13.94,-15.96,-53.05,0.29,5.9,0.48,5.13,28.84,1.59,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603808,歌力思,2021,2022-04-28,2022-04-30,1,2.0,1,0,0,118.0,120,4,1,1,歌力思,服装鞋类,0,0,0,0,0,0,3.026261478588814,21.74,37.05,-24.9,24.8,1.34,6.64,0.65,2.32,66.23,1.17,0,0,0,5.4,33.17,0.22,,,999.0,服装鞋类,0.9466824644549763,0.7755924170616114,1,1,1
603818,曲美家居,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,曲美家居,家具行业,0,0,0,0,0,0,3.779405480813307,5.85,66.04,-0.01,26.41,0.2,3.71,1.06,1.1,43.41,3.2,1,0,0,124.0,128.5875,212500000.0,2022-01-29,2022-01-29,89.0,Other,0.75260663507109,0.7755924170616114,1,1,1
603823,百合花,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,百合花,其他,0,0,0,0,0,0,3.0469005601283903,15.48,33.01,1.21,14.25,0.82,5.64,0.85,1.91,26.04,2.79,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603825,ST华扬,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,ST华扬,其他,0,0,0,0,0,0,4.52655978540618,12.13,74.26,-12.97,9.04,0.93,7.77,-1.7758,1.26,12.96,29.94,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603828,*ST利达,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,ST柯利达,建筑建材,1,1,1,0,1,1,3.3167282250357055,1.38,69.15,16.18,-48.75,0.03,2.61,-0.33,1.22,11.83,93.75,1,1,1,-1495.75,-1436.8998000000001,-260000000.0,2022-01-29,2022-01-29,89.0,建筑建材,0.75260663507109,0.7755924170616114,1,1,1
603839,安正时尚,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,安正时尚,其他,0,0,1,0,1,0,3.609294974771094,6.83,35.99,47.43,-34.75,0.5,6.85,0.92,1.83,43.27,1.71,1,1,0,-60.765,-51.2525,77500000.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603858,步长制药,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,步长制药,其他,0,0,0,0,0,0,5.081839053102588,13.61,39.65,12.28,-4.37,1.6825,12.01,1.72,1.02,76.63,1.59,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603868,飞科电器,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,飞科电器,其他,0,0,0,0,0,0,3.602231647388264,23.69,27.16,-5.09,-6.93,1.47,6.5,2.25,2.28,41.24,3.52,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603895,天永智能,2021,2022-04-28,2022-04-30,1,2.0,1,0,0,118.0,120,4,1,1,天永智能,其他,0,0,0,0,0,1,1.803358605071407,2.07,52.31,7.86,130.3,0.11,5.5,0.9,1.69,22.06,1.09,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.9466824644549763,0.7755924170616114,1,1,1
603898,好莱客,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,好莱客,家具行业,0,0,1,0,1,1,3.1280754605417043,10.71,44.88,-1.88,-24.25,0.89,8.16,1.79,1.36,36.7,3.62,1,1,1,-80.0,-32.166666666666664,48495750.0,2022-01-27,2022-04-16,12.0,Other,0.75260663507109,0.7755924170616114,1,1,1
603900,莱绅通灵,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,莱绅通灵,其他,0,0,1,0,1,0,2.5855058483441162,4.49,12.49,-6.95,-31.56,0.31,6.81,1.1,7.45,58.25,0.33,1,1,1,-77.0,-68.5,19432600.0,2022-01-21,2022-01-21,97.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603915,国茂股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,国茂股份,其他,0,0,0,0,0,0,3.1285133847878095,15.06,36.54,15.21,26.56,0.78,5.36,0.87,2.04,28.28,3.8,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603922,ST金鸿顺,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,金鸿顺,其他,0,0,0,0,0,0,1.7404661748405046,0.73,14.59,-38.87,108.5,0.06,8.12,0.83,4.84,12.93,1.44,1,1,1,3.12,77.135,-16000000.0,2022-01-27,2022-01-27,91.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603928,兴业股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,兴业股份,其他,0,0,0,0,0,0,2.7479117345273405,8.83,14.6,13.28,-9.67,0.59,6.95,0.65,4.67,17.12,15.71,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603949,雪龙集团,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,雪龙集团,其他,0,0,0,0,0,0,1.7715567619105355,18.37,10.72,33.5,46.28,0.76,4.58,0.21,9.75,52.57,3.43,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603958,哈森股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,哈森股份,其他,1,1,0,0,1,1,2.2945529212967815,-4.36,15.95,-27.8,-560.08,-0.2,4.48,-0.05,5.14,54.88,0.9,1,1,1,-54.81,19.89625,-27400000.0,2022-01-13,2022-01-13,105.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603959,ST百利,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,百利科技,其他,0,0,0,0,0,0,2.7107133185216936,5.04,77.06,0.56,103.78,0.0509,1.27,-0.45,0.93,12.48,3.98,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603966,法兰泰克,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,法兰泰克,其他,0,0,0,0,0,0,2.6108048166633746,14.11,58.71,14.02,50.79,0.53,5.27,0.93,1.61,28.25,1.73,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603982,泉峰汽车,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,泉峰汽车,其他,0,0,0,0,0,0,2.698673039289613,8.01,30.1,10.81,40.82,0.6047,7.74,1.05,1.78,26.07,3.69,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
603986,兆易创新,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,兆易创新,其他,0,0,0,0,0,0,3.8279890098181366,10.64,8.68,40.4,45.11,1.36,20.11439999999999,2.25,11.24,37.38,4.12,1,0,0,166.83,234.84250000000003,2237000000.0,2022-01-25,2022-01-25,93.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605003,众望布艺,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,众望布艺,其他,0,0,0,0,0,0,1.7833912195575383,26.18,11.03,1.44,12.93,1.96,11.17,1.64,6.97,41.94,3.33,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605007,五洲特纸,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,五洲特纸,其他,0,0,0,0,0,0,3.3087165288679903,28.07,50.3,10.89,69.91,0.93,4.22,0.45,1.13,23.13,6.19,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605008,长鸿高科,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,长鸿高科,其他,0,0,0,0,0,0,2.6369121732688705,23.12,23.18,12.09,40.18,0.49,3.82,0.11,3.02,31.82,7.68,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605011,杭州热电,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,杭州热电,其他,0,0,0,0,0,0,3.0855729775537806,16.37,46.33,4.3,14.5,0.65,4.25,0.96,1.0,18.39,16.03,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605055,迎丰股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,迎丰股份,其他,0,0,0,0,0,0,2.174751721484161,11.52,54.04,-13.74,-29.25,0.22,2.06,0.34,0.39,23.34,8.76,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605060,联德股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,联德股份,其他,0,0,0,0,0,0,2.0412203288596382,19.52,14.04,-1.82,-0.93,0.93,5.2,0.83,6.26,43.21,3.39,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605080,浙江自然,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,浙江自然,其他,0,0,0,0,0,0,1.918392120161421,26.78,21.39,6.68,21.44,2.1,8.91,2.71,2.61,40.68,2.29,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605099,共创草坪,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,共创草坪,其他,0,0,0,0,0,0,2.970414465569701,33.8,12.19,19.1,44.38,1.11,4.54,1.01,6.7,36.92,4.02,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605188,国光连锁,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,国光连锁,其他,0,0,1,0,1,1,3.1587011018321305,11.22,48.3,-10.8,-7.41,0.23,2.23,0.39,1.2,27.84,6.73,1,1,1,-88.0,-79.25,9582500.0,2022-01-29,2022-01-29,89.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605199,ST葫芦娃,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,ST葫芦娃,其他,0,0,0,0,0,0,2.5352828571130672,15.83,39.75,-11.04,0.97,0.32,2.29,0.0082,1.76,61.81,2.63,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605255,天普股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,天普股份,其他,0,0,0,0,0,0,1.3962446919730587,9.44,9.5,-11.87,-19.72,0.56,6.98,0.44,5.97,42.49,3.27,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605259,绿田机械,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,绿田机械,其他,0,0,0,0,0,0,2.583997552432231,19.14,45.21,16.71,30.84,1.76,10.07,2.9,1.37,20.02,3.18,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605266,健之佳,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,健之佳,其他,0,0,0,0,0,0,3.821222641101649,31.79,50.94,26.58,49.39,3.6692000000000005,20.11439999999999,5.757199999999993,1.63,33.69,4.42,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605287,德才股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,德才股份,其他,0,0,0,0,0,0,3.8575668196320874,27.96,89.79,-2.91,25.72,2.44,8.96,4.05,1.03,13.12,3.99,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605288,凯迪股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,凯迪股份,其他,0,0,0,0,0,0,2.6188546222977394,12.83,23.89,4.12,-20.07,2.81,20.11439999999999,1.15,3.31,31.64,3.8,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605303,园林股份,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,园林股份,其他,0,0,0,0,0,0,2.7245795030534206,11.08,64.33,-4.3,-22.48,0.91,8.64,0.15,1.49,20.97,3.0,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
605378,野马电池,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,野马电池,其他,0,0,0,0,0,0,2.4840729690394228,21.99,35.46,10.92,-4.01,1.18,5.84,1.52,2.3,23.74,4.95,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.75260663507109,0.7755924170616114,1,1,1
000004,*ST国华,2021,2022-04-29,2022-04-30,1,1.0,1,0,0,119.0,120,4,1,1,*ST国华,生物制药,1,1,1,0,1,1,1.3376291891386096,4.54,7.030799999999999,113.30899999999885,681.5570999999854,0.3915,8.83,0.02,5.2,75.3,14.11,1,1,1,-894.7,-593.1,-500000000.0,2022-04-28,2022-04-28,9.09,生物制药,0.9466824644549763,0.8604265402843602,1,1,1
000007,全新好,2021,2022-04-29,2022-04-30,1,1.0,1,0,0,119.0,120,4,1,1,全新好,酒店旅游,0,0,0,0,0,0,7.878742655427499,-60.1385,81.39,7.44,-651.48,-0.3548,0.19,-0.0097,1.26,72.2,16.1,1,0,0,130.51,385.09666666666664,0.10825,2022-01-27,2022-01-27,93.0,Other,0.9466824644549763,0.8604265402843602,1,1,1
000036,华联控股,2021,2022-04-29,2022-04-29,0,0.0,0,0,0,119.0,119,4,1,1,华联控股,房地产,0,0,0,1,0,0,3.3339886319687055,11.08,46.28,-14.63,-32.58,0.37,3.31,-0.36,2.77,65.02,0.29,0,0,0,5.4,33.17,0.22,,,999.0,房地产,0.8481042654028436,0.8604265402843602,1,1,1
000078,ST海王,2021,2022-04-29,2022-04-29,0,0.0,0,0,0,119.0,119,4,1,1,海王生物,生物制药,0,0,0,0,0,0,5.994509905293942,-4.72,81.14,-3.54,-239.79,-0.11,2.14,0.6,1.06,11.61,9.27,1,0,0,117.88,121.5025,0.02635,2022-01-28,2022-01-28,91.0,生物制药,0.8481042654028436,0.8604265402843602,1,1,1
000153,丰原药业,2021,2022-04-29,2022-04-29,0,0.0,0,0,0,119.0,119,4,1,1,丰原药业,生物制药,0,0,0,0,0,0,3.5325179989895132,7.57,60.18,2.57,28.17,0.3323,4.53,0.94,0.84,34.66,4.28,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.8481042654028436,0.8604265402843602,1,1,1
